date,lat,lon,depth,mag,eq_5km,eq_10km,eq_20km,eq_30km
2014-03-08 20:51:53.940000+00:00,40.4336667,-124.5645,21.334,2.59,False,False,False,True
2014-03-08 20:58:41.020000+00:00,40.3963333,-124.5763333,22.134,2.18,False,False,False,True
2014-03-09 06:59:34.370000+00:00,40.4486667,-123.574,5.977,1.62,False,False,True,True
2014-03-09 10:37:18.260000+00:00,39.2338333,-122.7066667,10.46,2.05,False,False,True,True
2014-03-09 10:48:16.510000+00:00,39.2351667,-122.7093333,9.59,1.65,False,False,True,True
2014-03-09 19:13:45.930000+00:00,40.5833333,-124.0861667,18.331,2.5,False,True,True,True
2014-03-10 01:17:20.430000+00:00,40.59,-124.0855,20.488,2.04,False,False,True,True
2014-03-10 02:48:43.430000+00:00,46.3191667,-122.3873333,13.693,1.88,False,False,False,False
2014-03-10 04:17:53.950000+00:00,40.2403333,-123.4285,31.791,2.65,False,False,True,True
2014-03-10 05:04:12.520000+00:00,40.8141667,-125.1115,22.687,3.07,False,False,False,True
2014-03-10 05:18:13.430000+00:00,40.8286667,-125.1338333,16.441,6.8,False,False,False,True
2014-03-10 05:27:40.690000+00:00,40.6583,-125.201,10.0,4.3,False,False,False,False
2014-03-10 05:32:14.180000+00:00,40.6521667,-125.405,10.696,3.39,False,False,False,False
2014-03-10 05:36:39.520000+00:00,40.574,-125.3506667,17.236,3.79,False,False,False,False
2014-03-10 05:41:47.900000+00:00,40.7441667,-125.2091667,24.165,3.03,False,False,False,False
2014-03-10 05:43:26.270000+00:00,40.4813333,-125.1076667,1.104,2.93,False,False,False,True
2014-03-10 05:51:10.900000+00:00,40.6211667,-125.3605,18.726,4.35,False,False,False,False
2014-03-10 05:57:30.460000+00:00,40.8336667,-125.068,21.587,2.82,False,False,False,True
2014-03-10 06:12:23+00:00,40.7231667,-125.2291667,23.695,2.76,False,False,False,False
2014-03-10 06:13:07.730000+00:00,40.5936667,-125.33,17.532,2.61,False,False,False,False
2014-03-10 06:21:15.850000+00:00,40.571,-125.3666667,9.532,3.22,False,False,False,False
2014-03-10 06:22:45.880000+00:00,40.7188333,-124.9371667,3.154,3.33,True,True,True,True
2014-03-10 06:26:29.850000+00:00,40.5126667,-125.019,-0.121,2.63,False,False,True,True
2014-03-10 06:27:22.210000+00:00,40.6025,-125.0843333,6.839,2.4,False,False,True,True
2014-03-10 06:30:03.510000+00:00,40.5523333,-125.1645,10.764,2.55,False,False,False,True
2014-03-10 06:30:11.050000+00:00,42.6655,-126.916,3.99,2.37,False,False,False,False
2014-03-10 06:39:10.120000+00:00,40.7295,-124.8723333,4.394,2.5,True,True,True,True
2014-03-10 06:41:49.380000+00:00,40.5011667,-125.1023333,0.093,2.78,False,False,True,True
2014-03-10 06:47:17.650000+00:00,40.521,-125.2426667,20.535,3.03,False,False,False,False
2014-03-10 06:51:19.940000+00:00,40.56,-125.437,19.466,2.93,False,False,False,False
2014-03-10 06:58:44.410000+00:00,40.5678333,-125.0586667,-0.357,2.68,False,False,True,True
2014-03-10 07:15:36.100000+00:00,40.6836667,-125.1208333,9.104,2.99,False,False,False,True
2014-03-10 07:37:05.600000+00:00,40.4388333,-125.2541667,4.431,2.91,False,False,False,False
2014-03-10 07:43:12.440000+00:00,40.4615,-125.2346667,4.231,2.33,False,False,False,False
2014-03-10 07:44:05.070000+00:00,40.5388333,-125.0658333,0.223,2.72,False,False,True,True
2014-03-10 07:49:00.780000+00:00,40.7281667,-125.2223333,23.445,3.0,False,False,False,False
2014-03-10 08:35:51.740000+00:00,40.7358333,-125.1996667,15.195,2.5,False,False,False,False
2014-03-10 08:47:33.160000+00:00,40.5825,-125.3051667,23.652,2.84,False,False,False,False
2014-03-10 09:10:52.680000+00:00,40.7295,-125.1543333,24.344,2.62,False,False,False,False
2014-03-10 09:36:18.970000+00:00,40.6291667,-125.3566667,24.736,2.69,False,False,False,False
2014-03-10 09:41:51.220000+00:00,40.6563333,-125.015,3.654,2.51,False,True,True,True
2014-03-10 09:42:42.800000+00:00,40.7638333,-125.21,24.055,3.64,False,False,False,False
2014-03-10 09:54:26.110000+00:00,40.8261667,-125.1218333,21.033,3.71,False,False,False,True
2014-03-10 09:56:23.800000+00:00,40.5201667,-125.0406667,1.813,2.65,False,False,True,True
2014-03-10 09:57:24.270000+00:00,40.7375,-125.3043333,22.116,2.95,False,False,False,False
2014-03-10 10:18:07.740000+00:00,40.7191667,-125.2101667,23.945,3.24,False,False,False,False
2014-03-10 10:23:35.910000+00:00,40.5091667,-125.1081667,0.413,2.29,False,False,True,True
2014-03-10 10:28:18.520000+00:00,40.7778333,-125.1915,18.883,4.47,False,False,False,False
2014-03-10 10:46:22.570000+00:00,40.6611667,-125.298,21.532,3.46,False,False,False,False
2014-03-10 11:09:10.500000+00:00,40.7023333,-124.8165,5.824,2.4,False,True,True,True
2014-03-10 12:41:01.110000+00:00,40.6013333,-125.3248333,23.842,3.05,False,False,False,False
2014-03-10 12:41:35.510000+00:00,40.6186667,-125.388,24.656,2.8,False,False,False,False
2014-03-10 12:42:29.090000+00:00,40.5153333,-125.044,1.093,2.39,False,False,True,True
2014-03-10 13:06:52.670000+00:00,40.543,-125.081,4.543,2.61,False,False,True,True
2014-03-10 13:16:28.630000+00:00,41.1763333,-122.144,7.566,1.5,False,False,False,False
2014-03-10 13:58:40.700000+00:00,40.6855,-125.2918333,22.152,3.28,False,False,False,False
2014-03-10 14:42:56.290000+00:00,40.6568333,-125.3245,22.802,2.98,False,False,False,False
2014-03-10 15:00:14.800000+00:00,40.4866667,-125.154,-0.366,2.98,False,False,False,True
2014-03-10 15:16:29.320000+00:00,40.4483333,-124.8753333,7.434,3.65,False,True,True,True
2014-03-10 15:44:03.620000+00:00,40.6586667,-125.3021667,23.372,2.94,False,False,False,False
2014-03-10 16:37:14.440000+00:00,40.3095,-124.6801667,18.615,1.93,False,False,False,True
2014-03-10 16:44:45.690000+00:00,40.753,-125.189,24.314,2.84,False,False,False,False
2014-03-10 18:59:48.110000+00:00,40.5818333,-125.3621667,22.392,2.9,False,False,False,False
2014-03-10 19:44:56.050000+00:00,40.5921667,-125.3665,23.569,2.91,False,False,False,False
2014-03-10 20:54:58.300000+00:00,40.506,-125.2348333,4.604,2.73,False,False,False,False
2014-03-10 22:04:12.280000+00:00,40.0018333,-120.9563333,9.069,1.85,False,False,False,False
2014-03-11 00:13:08.410000+00:00,40.7936667,-125.1561667,23.364,2.91,False,False,False,False
2014-03-11 00:14:29.450000+00:00,40.5466667,-125.2965,17.752,2.78,False,False,False,False
2014-03-11 01:55:03.610000+00:00,40.6376667,-125.1258333,13.184,2.52,False,False,False,True
2014-03-11 01:55:55.640000+00:00,40.6721667,-125.3588333,24.289,2.81,False,False,False,False
2014-03-11 03:46:32.540000+00:00,40.8236667,-125.1023333,24.474,2.88,False,False,False,True
2014-03-11 07:51:27.400000+00:00,41.9923,-124.2805,33.6,1.6,False,False,False,True
2014-03-11 08:05:10.970000+00:00,40.6903333,-125.1853333,10.884,2.9,False,False,False,True
2014-03-11 09:47:02.480000+00:00,40.5721667,-125.2805,17.467,2.83,False,False,False,False
2014-03-11 19:21:41.420000+00:00,40.6455,-125.3065,23.182,3.14,False,False,False,False
2014-03-11 19:52:27.400000+00:00,40.0926667,-123.7481667,20.521,1.61,False,True,True,True
2014-03-11 21:10:15.720000+00:00,44.292,-129.0967,10.0,3.2,False,False,False,False
2014-03-11 23:14:26.890000+00:00,40.5281667,-125.2616667,23.446,2.83,False,False,False,False
2014-03-12 00:31:44.470000+00:00,44.3113,-129.0809,10.0,5.1,False,False,False,False
2014-03-12 02:05:53.280000+00:00,40.3385,-124.0865,29.843,1.79,False,False,False,True
2014-03-12 04:12:07.770000+00:00,40.591,-125.339,23.852,2.97,False,False,False,False
2014-03-12 05:29:28.810000+00:00,44.2169,-129.3943,10.0,4.0,False,False,False,False
2014-03-12 05:30:00.260000+00:00,44.9558333,-126.8966667,4.962,2.57,False,False,False,False
2014-03-12 07:49:38.100000+00:00,40.6535,-125.2478333,23.627,2.91,False,False,False,False
2014-03-12 09:08:07.980000+00:00,40.7465,-125.1916667,17.734,2.99,False,False,False,False
2014-03-12 21:03:02.991000+00:00,39.5796,-119.0755,12.2,1.8,False,False,False,False
2014-03-13 00:05:40.260000+00:00,39.6098333,-121.9941667,28.079,1.98,True,True,True,True
2014-03-13 04:52:54.640000+00:00,44.2654,-129.0971,10.0,3.6,False,False,False,False
2014-03-13 09:11:01.233000+00:00,39.5782,-119.0685,11.3,2.2,False,False,False,False
2014-03-13 10:08:29.910000+00:00,40.6901667,-124.969,8.599,2.33,False,True,True,True
2014-03-13 10:43:42.770000+00:00,48.869,-124.8046667,13.109,1.67,False,False,True,True
2014-03-13 12:36:44.200000+00:00,40.4085,-125.3858333,14.612,2.83,False,False,False,False
2014-03-13 14:32:49.580000+00:00,40.2428333,-121.1715,2.796,1.92,False,False,False,False
2014-03-13 18:10:14.186000+00:00,39.578,-119.0614,8.7,2.0,False,False,False,False
2014-03-13 18:47:36.020000+00:00,40.3333333,-124.5996667,20.065,2.57,False,False,False,True
2014-03-13 19:11:34.640000+00:00,41.9039,-126.8982,10.0,5.5,False,False,False,False
2014-03-13 19:13:16.650000+00:00,41.846,-126.88,10.16,4.6,False,False,False,False
2014-03-13 20:20:31.830000+00:00,38.9831667,-123.2345,6.606,1.62,False,False,False,True
2014-03-13 23:27:46.290000+00:00,40.5415,-125.3041667,22.142,2.9,False,False,False,False
2014-03-14 01:09:05.730000+00:00,40.5218333,-124.0816667,20.268,1.76,False,False,True,True
2014-03-14 01:09:46.310000+00:00,40.5141667,-124.083,21.788,1.63,False,False,True,True
2014-03-14 04:02:02.940000+00:00,39.7948333,-120.7126667,-1.178,1.6,False,False,False,False
2014-03-14 04:02:34.300000+00:00,40.11,-123.779,20.441,2.05,False,True,True,True
2014-03-14 08:29:08.240000+00:00,48.5115,-119.929,-0.655,2.18,False,False,False,False
2014-03-14 11:51:45.910000+00:00,40.2171667,-121.112,7.236,1.66,False,False,False,False
2014-03-14 16:16:33.810000+00:00,40.714,-125.3471667,28.109,2.73,False,False,False,False
2014-03-14 16:32:35.210000+00:00,40.3481667,-124.6103333,19.005,4.0,False,False,False,True
2014-03-14 19:38:42.550000+00:00,46.3218333,-122.398,13.801,1.96,False,False,False,False
2014-03-14 20:43:36.780000+00:00,47.5141667,-122.7773333,21.543,2.56,False,True,True,True
2014-03-14 23:27:53.120000+00:00,40.4581667,-124.3975,20.114,2.03,False,False,True,True
2014-03-15 02:28:54.620000+00:00,41.4081667,-121.885,2.562,2.05,False,False,False,False
2014-03-15 05:05:44.720000+00:00,40.6661667,-125.1481667,11.884,2.45,False,False,False,True
2014-03-15 05:23:54.760000+00:00,39.8136667,-123.8375,1.626,1.79,False,False,True,True
2014-03-15 06:39:15.420000+00:00,39.8108333,-123.8375,1.876,1.84,False,False,True,True
2014-03-15 06:50:54.540000+00:00,40.1795,-121.0638333,3.431,1.73,False,False,False,False
2014-03-15 07:43:58.150000+00:00,40.7018333,-124.9921667,23.444,2.83,False,False,False,True
2014-03-15 08:07:28.310000+00:00,40.7721667,-125.1416667,24.484,2.86,False,False,False,False
2014-03-15 10:59:19.740000+00:00,40.7646667,-125.1091667,23.694,2.56,False,False,False,True
2014-03-15 11:05:43.340000+00:00,40.5815,-124.0873333,17.821,1.9,False,True,True,True
2014-03-15 12:31:20.640000+00:00,40.751,-125.2363333,22.982,2.87,False,False,False,False
2014-03-15 14:49:32+00:00,40.3311667,-124.5978333,20.541,2.21,False,False,False,False
2014-03-15 14:52:14.360000+00:00,40.3013333,-124.411,10.875,1.81,False,False,True,True
2014-03-15 19:24:17.410000+00:00,40.7493333,-124.344,11.607,1.9,False,False,True,True
2014-03-15 21:35:16.220000+00:00,39.3238333,-122.8303333,7.223,1.54,False,False,True,True
2014-03-15 23:27:03.910000+00:00,40.5811667,-124.0863333,17.931,2.84,False,True,True,True
2014-03-15 23:45:44.950000+00:00,47.5405,-122.686,22.368,2.18,False,False,True,True
2014-03-16 00:04:27.390000+00:00,40.7838333,-125.1606667,23.054,2.97,False,False,False,False
2014-03-16 03:46:09.720000+00:00,40.8585,-125.0218333,24.12,4.01,False,False,False,True
2014-03-16 06:07:17.550000+00:00,40.2366667,-124.1595,10.613,1.83,False,True,True,True
2014-03-16 06:37:18.050000+00:00,40.757,-122.3321667,13.395,1.69,False,False,False,True
2014-03-16 22:03:02.040000+00:00,40.932,-122.4585,16.086,2.4,False,False,False,True
2014-03-16 22:35:24.490000+00:00,40.9261667,-122.462,16.546,2.6,False,False,True,True
2014-03-17 00:30:09.650000+00:00,39.2435,-122.7981667,8.384,1.5,False,False,True,True
2014-03-17 04:10:23.700000+00:00,39.5913333,-121.194,12.306,1.78,False,False,False,False
2014-03-17 10:33:43.400000+00:00,41.4136667,-121.8876667,0.372,1.59,False,False,False,False
2014-03-17 22:00:06.580000+00:00,40.2813333,-121.423,1.595,2.5,False,False,False,False
2014-03-18 05:19:37.940000+00:00,40.2361667,-121.1868333,10.586,2.39,False,False,False,False
2014-03-18 10:12:47.720000+00:00,39.8613333,-122.9268333,3.381,1.59,False,False,True,True
2014-03-18 10:33:59.280000+00:00,40.6863333,-125.3328333,22.999,4.41,False,False,False,False
2014-03-18 11:00:38.910000+00:00,40.2351667,-121.172,2.531,2.2,False,False,False,False
2014-03-18 11:32:46.040000+00:00,40.8903333,-124.8683333,24.067,2.83,False,False,False,True
2014-03-18 14:38:13.450000+00:00,42.6193333,-122.3923333,14.565,1.72,False,False,False,False
2014-03-18 14:39:14.780000+00:00,42.6195,-122.393,2.73,1.79,False,False,False,False
2014-03-18 16:39:48.170000+00:00,40.5871667,-124.084,17.051,2.14,False,True,True,True
2014-03-19 00:54:10.640000+00:00,40.311,-124.5115,7.225,2.4,False,False,True,True
2014-03-19 00:54:20.100000+00:00,40.3058333,-124.5038333,6.295,3.04,False,False,True,True
2014-03-19 02:32:46.380000+00:00,40.3071667,-124.5278333,6.665,3.3,False,False,True,True
2014-03-19 02:56:59.110000+00:00,40.3101667,-124.4965,6.875,2.53,False,False,True,True
2014-03-19 04:39:04.630000+00:00,40.4041667,-124.2196667,8.769,1.59,False,False,True,True
2014-03-19 08:04:27.070000+00:00,47.7435,-122.8815,17.708,1.65,False,False,True,True
2014-03-19 08:11:20.690000+00:00,40.3336667,-124.5891667,21.685,2.5,False,False,False,True
2014-03-19 09:05:54.220000+00:00,40.307,-124.4968333,7.421,2.76,False,False,True,True
2014-03-19 09:44:03.680000+00:00,40.307,-124.4788333,7.561,3.32,False,False,True,True
2014-03-19 09:45:30.860000+00:00,40.307,-124.4853333,7.981,2.31,False,False,True,True
2014-03-19 09:57:08.020000+00:00,40.3068333,-124.5126667,6.939,3.95,False,False,True,True
2014-03-19 10:21:17.480000+00:00,40.3158333,-124.4716667,5.981,1.95,False,False,True,True
2014-03-19 12:26:51.530000+00:00,47.2811667,-122.6163333,2.038,1.68,False,False,False,False
2014-03-19 15:10:45.810000+00:00,40.2955,-124.3015,8.72,1.77,False,False,True,True
2014-03-19 18:38:59.730000+00:00,40.308,-124.4625,9.991,2.17,False,False,True,True
2014-03-20 01:19:59.450000+00:00,40.306,-124.4893333,7.471,2.87,False,False,True,True
2014-03-20 02:23:40.260000+00:00,40.2418333,-121.1705,3.796,2.48,False,False,False,False
2014-03-20 13:41:19.630000+00:00,40.678,-125.2803333,23.662,2.83,False,False,False,False
2014-03-20 15:54:18.440000+00:00,40.3075,-124.4838333,7.651,2.63,False,False,True,True
2014-03-20 17:07:15.880000+00:00,40.3143333,-124.4725,6.851,2.59,False,False,True,True
2014-03-20 17:07:20.840000+00:00,40.2978333,-124.4998333,3.813,3.22,False,False,True,True
2014-03-20 17:55:54.560000+00:00,40.3093333,-124.4713333,8.931,2.23,False,False,True,True
2014-03-20 18:41:34.420000+00:00,40.3086667,-124.4801667,8.531,2.58,False,False,True,True
2014-03-20 18:47:31.330000+00:00,40.3018333,-124.5181667,7.701,2.14,False,False,True,True
2014-03-20 19:02:25.350000+00:00,39.3166667,-122.7793333,12.483,1.55,False,False,True,True
2014-03-20 20:05:03.530000+00:00,40.9198333,-122.4561667,12.856,2.05,False,False,False,True
2014-03-20 20:10:24.810000+00:00,40.3078333,-124.4596667,9.121,2.31,False,False,True,True
2014-03-20 22:36:34.310000+00:00,40.3086667,-124.4576667,9.891,2.13,False,False,True,True
2014-03-20 23:05:09.580000+00:00,40.9266667,-122.4596667,15.156,1.6,False,False,False,True
2014-03-21 06:29:05.700000+00:00,39.1513333,-123.5801667,4.598,2.48,False,False,True,True
2014-03-21 10:12:04.720000+00:00,39.5873333,-123.4221667,6.55,1.99,False,False,True,True
2014-03-21 10:29:58.080000+00:00,48.2356667,-122.9215,47.724,2.18,False,True,True,True
2014-03-21 10:57:57.410000+00:00,39.332,-122.9331667,7.345,1.61,False,False,True,True
2014-03-21 10:58:31.670000+00:00,40.6208333,-125.3771667,19.449,2.88,False,False,False,False
2014-03-21 11:24:33.030000+00:00,47.2298333,-122.4788333,26.133,2.87,False,False,True,True
2014-03-21 14:37:36.360000+00:00,40.665,-125.3393333,21.039,3.79,False,False,False,False
2014-03-21 15:49:09.980000+00:00,39.324,-122.8311667,8.413,1.96,False,False,True,True
2014-03-21 16:31:15.270000+00:00,40.3668333,-121.3176667,8.025,1.5,False,False,False,False
2014-03-21 18:42:49.260000+00:00,48.9278333,-125.133,34.273,1.6,False,True,True,True
2014-03-21 18:50:26.470000+00:00,48.119,-124.6428333,31.638,2.31,False,False,True,True
2014-03-22 06:21:11.180000+00:00,39.7433333,-123.1616667,5.929,1.51,False,False,True,True
2014-03-22 14:29:13.980000+00:00,40.3203333,-124.446,8.213,1.84,False,False,True,True
2014-03-22 16:25:59.430000+00:00,48.32,-119.0555,1.2,2.26,False,False,False,False
2014-03-22 19:51:14.630000+00:00,40.5131667,-125.2078333,5.881,2.34,False,False,False,False
2014-03-22 20:06:23.885000+00:00,41.1633,-119.8789,5.7,1.5,False,False,False,False
2014-03-22 22:13:42.220000+00:00,40.871,-123.4443333,25.776,2.07,True,True,True,True
2014-03-23 05:58:47.720000+00:00,46.825,-121.9186667,9.808,1.68,False,False,False,False
2014-03-23 07:50:02.570000+00:00,40.3653333,-121.3451667,6.795,1.82,False,False,False,False
2014-03-23 16:37:47.730000+00:00,40.7281667,-125.256,22.352,2.84,False,False,False,False
2014-03-24 02:14:05.100000+00:00,40.3678333,-121.2923333,3.225,1.54,False,False,False,False
2014-03-24 03:14:13.940000+00:00,39.9043333,-120.61,9.583,1.6,False,False,False,False
2014-03-24 12:39:18.560000+00:00,40.4933333,-124.7706667,21.019,2.56,False,False,True,True
2014-03-24 14:15:59.310000+00:00,46.6263333,-120.2631667,8.904,1.71,False,False,False,False
2014-03-24 14:43:38.300000+00:00,40.3043333,-124.4686667,6.701,1.76,False,False,True,True
2014-03-24 15:51:30.080000+00:00,40.5451667,-125.2315,19.029,2.7,False,False,False,False
2014-03-24 16:25:21.710000+00:00,45.308,-121.753,5.873,2.32,False,False,False,False
2014-03-24 16:43:32.670000+00:00,40.3003333,-124.4746667,7.631,2.05,False,False,True,True
2014-03-24 19:42:09.880000+00:00,45.3013333,-121.7493333,5.323,2.0,False,False,False,False
2014-03-25 01:40:17.240000+00:00,41.4005,-123.7241667,30.874,2.15,False,False,True,True
2014-03-25 06:20:32.950000+00:00,39.5393333,-122.9075,5.721,1.58,False,False,True,True
2014-03-25 11:10:23.250000+00:00,39.1668333,-123.1581667,8.057,1.74,False,False,True,True
2014-03-25 14:57:15.200000+00:00,39.4873333,-122.8585,6.591,1.98,False,False,True,True
2014-03-25 16:58:54.130000+00:00,40.3181667,-124.4295,7.091,1.92,False,False,True,True
2014-03-25 20:21:33.700000+00:00,38.9293333,-122.6388333,1.023,1.91,False,False,False,False
2014-03-25 20:59:09.060000+00:00,40.9151667,-121.1731667,15.455,2.09,False,False,False,False
2014-03-26 02:07:17.320000+00:00,40.5543333,-125.2306667,7.279,2.74,False,False,False,False
2014-03-26 03:54:42.690000+00:00,40.8453333,-122.4913333,15.987,2.51,False,False,True,True
2014-03-26 08:42:08.490000+00:00,40.383,-124.7461667,16.511,2.62,False,False,True,True
2014-03-26 13:17:12.710000+00:00,39.2411667,-123.1756667,0.009,1.8,False,False,False,True
2014-03-27 05:15:08.530000+00:00,39.241,-123.1743333,-0.171,1.75,False,False,False,True
2014-03-27 07:45:56.400000+00:00,40.5763333,-123.734,22.282,2.62,False,True,True,True
2014-03-27 08:59:44.980000+00:00,40.2093333,-121.089,3.641,2.05,False,False,False,False
2014-03-27 13:04:42.740000+00:00,39.0263333,-122.8386667,1.68,1.84,False,False,False,True
2014-03-27 19:49:17.700000+00:00,41.0736667,-125.1816667,23.204,2.82,False,False,False,False
2014-03-27 21:05:33.730000+00:00,39.0221667,-122.9105,19.7,1.77,False,False,True,True
2014-03-28 01:44:16.330000+00:00,40.6963333,-125.2338333,24.119,2.81,False,False,False,False
2014-03-28 02:32:55+00:00,40.4381667,-125.8856667,18.732,2.83,False,False,False,False
2014-03-28 02:45:54.950000+00:00,40.305,-124.4656667,8.551,2.1,False,False,True,True
2014-03-28 03:15:54.320000+00:00,40.539,-122.004,18.0,1.7,False,False,False,True
2014-03-28 07:25:29.880000+00:00,40.5873333,-122.3101667,16.433,1.73,False,False,True,True
2014-03-28 13:06:50.060000+00:00,47.9306667,-121.9181667,12.777,1.7,False,False,False,False
2014-03-28 23:47:29.980000+00:00,40.3018333,-124.4773333,10.071,2.84,False,False,True,True
2014-03-29 01:20:33.990000+00:00,40.6741667,-125.164,25.781,2.87,False,False,False,False
2014-03-29 08:14:34.520000+00:00,40.3053333,-124.4921667,9.181,2.35,False,False,True,True
2014-03-29 22:05:47.747000+00:00,41.2086,-119.9689,1.5,1.8,False,False,False,False
2014-03-30 01:41:04.680000+00:00,40.1956667,-121.0573333,3.21,1.81,False,False,False,False
2014-03-30 03:15:17.730000+00:00,39.1528333,-123.5871667,4.146,2.25,False,False,True,True
2014-03-30 05:15:15.920000+00:00,39.1518333,-123.6043333,5.917,1.88,False,False,True,True
2014-03-30 14:54:39.510000+00:00,40.3083333,-124.4615,7.171,2.02,False,False,True,True
2014-03-30 21:35:02.290000+00:00,40.188,-125.0973333,-0.109,2.58,False,False,False,True
2014-03-30 22:29:08.200000+00:00,40.2846667,-124.3556667,19.78,2.4,False,False,False,True
2014-03-31 08:47:44.580000+00:00,48.3686667,-119.5861667,0.555,1.71,False,False,False,False
2014-03-31 20:28:52.930000+00:00,40.5805,-124.3656667,20.104,2.44,False,False,True,True
2014-03-31 22:11:11.910000+00:00,40.1805,-121.0173333,7.038,1.88,False,False,False,False
2014-04-01 05:05:57.990000+00:00,49.2167,-129.2085,10.0,4.7,False,False,False,False
2014-04-01 20:18:01.900000+00:00,40.7248333,-125.2358333,23.778,2.94,False,False,False,False
2014-04-02 01:54:50.500000+00:00,40.07,-120.8443333,0.207,1.82,False,False,False,False
2014-04-02 16:27:05.380000+00:00,39.2788333,-122.7896667,6.981,3.34,False,False,True,True
2014-04-02 18:20:56.650000+00:00,40.4823333,-124.4511667,23.259,2.32,False,False,False,True
2014-04-02 18:52:02.910000+00:00,49.2685,-126.6911667,4.477,1.87,False,False,True,True
2014-04-02 18:59:34.110000+00:00,48.6015,-122.9006667,20.939,2.12,False,False,False,True
2014-04-02 19:28:23.330000+00:00,41.2248333,-123.3788333,34.689,2.37,False,True,True,True
2014-04-03 00:09:39.140000+00:00,40.3608333,-124.7231667,10.671,2.39,False,False,True,True
2014-04-03 06:34:49.370000+00:00,47.6696667,-120.2965,-1.104,1.82,False,False,False,False
2014-04-03 09:32:14.020000+00:00,40.1973333,-121.0433333,-0.615,1.68,False,False,False,False
2014-04-03 09:54:12.200000+00:00,39.0205,-122.3938333,0.367,1.58,False,False,False,True
2014-04-03 11:52:56.660000+00:00,39.701,-120.623,3.504,1.63,False,False,False,False
2014-04-03 14:07:59.040000+00:00,45.3723333,-121.7061667,0.573,1.68,False,False,False,False
2014-04-03 17:41:34.610000+00:00,43.6998333,-121.2403333,8.303,1.75,False,False,False,False
2014-04-03 22:06:22.310000+00:00,39.2795,-122.7873333,4.74,1.98,False,False,True,True
2014-04-03 22:55:01.110000+00:00,39.2311667,-120.094,3.307,1.85,False,False,False,False
2014-04-04 01:28:17.650000+00:00,40.6285,-123.5476667,21.775,1.91,True,True,True,True
2014-04-04 01:55:46.550000+00:00,40.4413333,-125.8388333,21.302,2.75,False,False,False,False
2014-04-04 05:27:43.280000+00:00,39.2331667,-120.1041667,-1.923,2.73,False,False,False,False
2014-04-04 08:44:04.720000+00:00,39.2326667,-120.094,3.447,1.95,False,False,False,False
2014-04-05 00:52:32.140000+00:00,42.0026667,-122.116,15.289,1.82,False,False,False,False
2014-04-05 06:38:53.500000+00:00,39.8436667,-120.446,9.806,1.69,False,False,False,False
2014-04-05 12:21:23.640000+00:00,40.3783333,-121.5573333,5.395,1.88,False,False,False,False
2014-04-05 15:23:27.320000+00:00,40.2761667,-124.398,23.82,2.37,False,False,False,True
2014-04-05 16:00:33.200000+00:00,40.3285,-124.3153333,24.341,2.56,False,False,False,True
2014-04-05 16:13:44.040000+00:00,40.278,-124.3611667,21.9,2.34,False,False,False,True
2014-04-05 16:55:46.970000+00:00,47.7851667,-122.811,19.976,2.04,False,False,True,True
2014-04-05 17:04:26.440000+00:00,40.2441667,-121.1681667,5.281,2.27,False,False,False,False
2014-04-05 20:58:48.620000+00:00,40.2491667,-121.1628333,5.552,2.04,False,False,False,False
2014-04-05 21:00:00.810000+00:00,40.2493333,-121.1503333,5.696,2.61,False,False,False,False
2014-04-05 22:41:43.920000+00:00,40.2488333,-121.1583333,0.296,1.73,False,False,False,False
2014-04-05 22:57:20.170000+00:00,40.2466667,-121.1561667,5.646,2.32,False,False,False,False
2014-04-06 00:17:32.420000+00:00,39.4383333,-122.9233333,7.921,2.09,False,False,True,True
2014-04-06 00:44:39+00:00,49.99,-130.201,10.0,4.2,False,False,False,False
2014-04-06 09:40:54.650000+00:00,43.09,-126.6384,10.0,2.9,False,False,False,False
2014-04-06 10:38:55.460000+00:00,40.273,-124.397,24.11,2.39,False,False,False,True
2014-04-06 13:54:25.110000+00:00,47.3381667,-123.1861667,14.635,1.5,False,False,True,True
2014-04-07 03:23:26.140000+00:00,45.4005,-122.914,19.037,1.53,False,False,False,True
2014-04-07 03:30:22.340000+00:00,40.1721667,-121.0306667,0.487,1.74,False,False,False,False
2014-04-07 03:33:12.630000+00:00,45.3975,-122.9041667,19.387,3.32,False,False,False,True
2014-04-07 05:44:39.280000+00:00,48.5198333,-125.3716667,5.401,2.36,False,False,True,True
2014-04-07 18:50:41.030000+00:00,41.7865,-119.9532,0.0,2.2,False,False,False,False
2014-04-08 13:52:50.580000+00:00,39.2836667,-123.471,0.172,1.52,False,False,False,True
2014-04-08 16:05:57.410000+00:00,39.758,-123.5263333,6.506,1.77,False,False,True,True
2014-04-08 20:12:08.070000+00:00,40.2078333,-121.1466667,-0.288,1.75,False,False,False,False
2014-04-08 22:04:37.330000+00:00,40.4125,-125.181,5.65,2.65,False,False,False,True
2014-04-08 23:16:22.060000+00:00,39.3186667,-122.791,9.083,1.6,False,False,True,True
2014-04-09 00:01:25.780000+00:00,40.3026667,-124.4541667,8.001,2.08,False,False,True,True
2014-04-09 00:18:44.070000+00:00,40.3046667,-124.4558333,7.581,2.19,False,False,True,True
2014-04-09 12:25:40.600000+00:00,38.9883333,-123.0245,4.896,1.76,False,False,False,True
2014-04-09 22:33:15.780000+00:00,40.5855,-124.0836667,19.788,1.63,False,False,True,True
2014-04-10 01:01:51.710000+00:00,43.3858333,-126.2558333,4.852,2.25,False,False,False,False
